,method,iter,train_test,n,p,mse,r2
356,"MLP W2, D1",0,train,3750.0,10,14.478642105855128,0.7467982901583403
357,"MLP W2, D1",0,test,3750.0,10,19.78142946862892,0.655455482693365
358,"MLP W4, D1",0,train,3750.0,10,12.061486640902295,0.789069374159489
359,"MLP W4, D1",0,test,3750.0,10,19.98427638404097,0.6519223814749409
360,ConstantImputedLR,0,train,7500.0,10,20.833193798478582,0.632024695157317
361,ConstantImputedLR,0,test,7500.0,10,21.12397854090832,0.6276651625768537
362,ExpandedLR,0,train,7500.0,10,7.851967193937884,0.8613112300613723
363,ExpandedLR,0,test,7500.0,10,37.17513053330349,0.3447448284187371
364,EMLR,0,train,7500.0,10,15.26336112390085,0.7304042761364059
365,EMLR,0,test,7500.0,10,14.804826407237089,0.7390476125157295
366,MICELR,0,train,7500.0,10,17.041776749914987,0.698992240207122
367,MICELR,0,test,7500.0,10,16.84486447453613,0.7030895546785736
368,"MLP W0.3, D1",0,train,7500.0,10,19.665731756152685,0.6526454989127405
369,"MLP W0.3, D1",0,test,7500.0,10,20.026086090426713,0.6470168015811504
370,"MLP W0.5, D1",0,train,7500.0,10,18.246658514739934,0.6777104944028264
371,"MLP W0.5, D1",0,test,7500.0,10,18.58058050780193,0.6724955287564578
372,"MLP W1, D1",0,train,7500.0,10,16.71378381914334,0.7047855573458391
373,"MLP W1, D1",0,test,7500.0,10,17.613273000655887,0.6895454553464666
374,"MLP W2, D1",0,train,7500.0,10,15.60426731764134,0.724382872899924
375,"MLP W2, D1",0,test,7500.0,10,17.258813640338918,0.6957932162993168
376,"MLP W4, D1",0,train,7500.0,10,14.079541033585604,0.7513140109963801
377,"MLP W4, D1",0,test,7500.0,10,17.167969589332742,0.697394448988355
378,ConstantImputedLR,0,train,18750.0,10,21.0782520956574,0.6324591298035831
379,ConstantImputedLR,0,test,18750.0,10,20.646565612716685,0.6395887134319871
380,ExpandedLR,0,train,18750.0,10,11.3241632863943,0.802540893351154
381,ExpandedLR,0,test,18750.0,10,20.656173246024586,0.6394210003340159
382,EMLR,0,train,18750.0,10,15.162015166713145,0.7356203814711413
383,EMLR,0,test,18750.0,10,14.79788563573596,0.7416846413828264
384,MICELR,0,train,18750.0,10,16.950671427018786,0.7044316341589083
385,MICELR,0,test,18750.0,10,16.549488269069762,0.7111082554367336
386,"MLP W0.3, D1",0,train,18750.0,10,19.712531549899133,0.6562731593329354
387,"MLP W0.3, D1",0,test,18750.0,10,19.395657911133203,0.661424851342878
388,"MLP W0.5, D1",0,train,18750.0,10,18.363140135150143,0.6798024582786766
389,"MLP W0.5, D1",0,test,18750.0,10,18.368876377591462,0.6793485903544706
390,"MLP W1, D1",0,train,18750.0,10,17.00138014071957,0.7035474277894453
391,"MLP W1, D1",0,test,18750.0,10,17.11379822159736,0.7012575286946386
392,"MLP W2, D1",0,train,18750.0,10,16.009547993501403,0.7208419761620045
393,"MLP W2, D1",0,test,18750.0,10,16.76788083951142,0.7072959435604527
394,"MLP W4, D1",0,train,18750.0,10,15.140376143261145,0.7359977004952072
395,"MLP W4, D1",0,test,18750.0,10,16.68110930591281,0.7088106477804365
396,ConstantImputedLR,0,train,37500.0,10,21.11024451467465,0.634499377443132
397,ConstantImputedLR,0,test,37500.0,10,20.964884604388956,0.6337147887543434
398,ExpandedLR,0,train,37500.0,10,13.090087553200718,0.7733595578822926
399,ExpandedLR,0,test,37500.0,10,17.410877490239024,0.6958081544532153
400,EMLR,0,train,37500.0,10,15.033123254352125,0.7397180357328271
401,EMLR,0,test,37500.0,10,15.206490628883923,0.7343218082326198
402,MICELR,0,train,37500.0,10,17.716486263131152,0.6932585620127085
403,MICELR,0,test,37500.0,10,17.828202959049452,0.6885169076666998
404,"MLP W0.3, D1",0,train,37500.0,10,19.637471258358705,0.6599988235388127
405,"MLP W0.3, D1",0,test,37500.0,10,19.4964162991936,0.6593709387177651
406,"MLP W0.5, D1",0,train,37500.0,10,18.41548250625953,0.6811562122814803
407,"MLP W0.5, D1",0,test,37500.0,10,18.52236657132467,0.6763889198356556
408,"MLP W1, D1",0,train,37500.0,10,16.96985339071855,0.7061856874895607
409,"MLP W1, D1",0,test,37500.0,10,17.310165611519075,0.6975677287350677
410,"MLP W2, D1",0,train,37500.0,10,16.161544153113738,0.7201806712690073
411,"MLP W2, D1",0,test,37500.0,10,16.8103750719224,0.7062997531095984
412,"MLP W4, D1",0,train,37500.0,10,15.42813443420684,0.7328788524133986
413,"MLP W4, D1",0,test,37500.0,10,16.468542740531966,0.7122720315206958
414,ConstantImputedLR,0,train,75000.0,10,21.172538213121978,0.6323700130447023
415,ConstantImputedLR,0,test,75000.0,10,21.30537231536316,0.6309167330065335
416,ExpandedLR,0,train,75000.0,10,13.934066527762734,0.758055428013781
417,ExpandedLR,0,test,75000.0,10,16.25423457728251,0.7184200345592817
418,EMLR,0,train,75000.0,10,14.912115328434933,0.7410730490371347
419,EMLR,0,test,75000.0,10,15.113477178677622,0.7381819265972094
420,MICELR,0,train,75000.0,10,16.7317990871828,0.7094769168324166
421,MICELR,0,test,75000.0,10,16.88990603635521,0.7074079904900084
422,"MLP W0.3, D1",0,train,75000.0,10,19.608085861302985,0.6595344272449304
423,"MLP W0.3, D1",0,test,75000.0,10,19.71785111610709,0.6584181303991671
424,"MLP W0.5, D1",0,train,75000.0,10,18.337249516576524,0.6816006313122611
425,"MLP W0.5, D1",0,test,75000.0,10,18.579877458829497,0.6781317983399828
426,"MLP W1, D1",0,train,75000.0,10,16.784244133182114,0.7085662857412115
427,"MLP W1, D1",0,test,75000.0,10,17.19839126824589,0.7020639516475917
428,"MLP W2, D1",0,train,75000.0,10,16.002681642347326,0.7221369689261057
429,"MLP W2, D1",0,test,75000.0,10,16.53233655194368,0.7136023395739064
430,"MLP W4, D1",0,train,75000.0,10,15.307218921809824,0.7342126562294182
431,"MLP W4, D1",0,test,75000.0,10,16.089940169842038,0.7212661860251802
432,ConstantImputedLR,0,train,750.0,12,24.418836018798256,0.6341753238664014
433,ConstantImputedLR,0,test,750.0,12,27.32670835504649,0.6195394687861153
434,EMLR,0,train,750.0,12,14.782381783661322,0.7785414495462406
435,EMLR,0,test,750.0,12,17.18692238785304,0.7607122842365017
436,MICELR,0,train,750.0,12,19.129963158274936,0.7134092480314707
437,MICELR,0,test,750.0,12,21.690755210531016,0.6980069409528805
438,"MLP W0.3, D1",0,train,750.0,12,21.035287291628066,0.6848651117148642
439,"MLP W0.3, D1",0,test,750.0,12,26.75027396570598,0.6275649701062529
440,"MLP W0.5, D1",0,train,750.0,12,17.133873065418072,0.7433131718381052
441,"MLP W0.5, D1",0,test,750.0,12,27.524052705373187,0.61679191004681
442,"MLP W1, D1",0,train,750.0,12,12.040926984923292,0.819611868017915
443,"MLP W1, D1",0,test,750.0,12,27.234087494605955,0.6208289977446291
444,"MLP W2, D1",0,train,750.0,12,6.706789742334986,0.899523909186455
445,"MLP W2, D1",0,test,750.0,12,31.523837245605836,0.5611042607644195
446,"MLP W4, D1",0,train,750.0,12,3.2259276620512924,0.95167157266252
447,"MLP W4, D1",0,test,750.0,12,35.96818431379463,0.49922711755006977
448,ConstantImputedLR,0,train,3750.0,12,27.916140557764315,0.606055560019081
449,ConstantImputedLR,0,test,3750.0,12,27.094498636611377,0.6011762142169736
450,EMLR,0,train,3750.0,12,17.54901231878497,0.7523534524467356
451,EMLR,0,test,3750.0,12,16.15458863356094,0.762208768539516
452,MICELR,0,train,3750.0,12,20.91509015281348,0.7048523430252998
453,MICELR,0,test,3750.0,12,19.586105800123168,0.7116977520522608
454,"MLP W0.3, D1",0,train,3750.0,12,25.851003487363286,0.635198172515947
455,"MLP W0.3, D1",0,test,3750.0,12,25.64187546334169,0.6225584394815791
456,"MLP W0.5, D1",0,train,3750.0,12,22.01708060663123,0.689301374892894
457,"MLP W0.5, D1",0,test,3750.0,12,23.450189192030493,0.6548194762217789
458,"MLP W1, D1",0,train,3750.0,12,19.608808953542503,0.7232862026213134
459,"MLP W1, D1",0,test,3750.0,12,22.100498878682767,0.6746865572710905
460,"MLP W2, D1",0,train,3750.0,12,16.773947908189218,0.763290935532891
461,"MLP W2, D1",0,test,3750.0,12,23.32830999781174,0.6566135054193085
462,"MLP W4, D1",0,train,3750.0,12,12.501388994979237,0.8235840417689482
463,"MLP W4, D1",0,test,3750.0,12,25.893099485557993,0.6188604889505971
464,ConstantImputedLR,0,train,7500.0,12,27.519499604845986,0.6069449588726132
465,ConstantImputedLR,0,test,7500.0,12,28.51663414050889,0.6065672929717254
466,EMLR,0,train,7500.0,12,17.455404870952425,0.7506882400492766
467,EMLR,0,test,7500.0,12,17.820200500731314,0.7541417515039095
468,MICELR,0,train,7500.0,12,19.535586937318385,0.7209774509946694
469,MICELR,0,test,7500.0,12,20.17735158009485,0.7216210716277651
470,"MLP W0.3, D1",0,train,7500.0,12,24.511013827821575,0.649914508384744
471,"MLP W0.3, D1",0,test,7500.0,12,25.533144261698386,0.6477293211980668
472,"MLP W0.5, D1",0,train,7500.0,12,22.546078643288183,0.6779792512346983
473,"MLP W0.5, D1",0,test,7500.0,12,24.38595151863934,0.6635566851205068
474,"MLP W1, D1",0,train,7500.0,12,20.464845828544544,0.7077050479003715
475,"MLP W1, D1",0,test,7500.0,12,23.228785118202737,0.6795216516436496
476,"MLP W2, D1",0,train,7500.0,12,18.383861184151883,0.7374273000027747
477,"MLP W2, D1",0,test,7500.0,12,22.71150447453582,0.6866583678117792
478,"MLP W4, D1",0,train,7500.0,12,15.788680906720325,0.7744936967514722
479,"MLP W4, D1",0,test,7500.0,12,24.096938685832505,0.6675440807092301
480,ConstantImputedLR,0,train,18750.0,12,27.586996492946025,0.6035904715737241
481,ConstantImputedLR,0,test,18750.0,12,28.282918756512125,0.6053984747853891
482,EMLR,0,train,18750.0,12,17.662798265214175,0.7461955841117998
483,EMLR,0,test,18750.0,12,18.38354800157328,0.7435138804899137
484,MICELR,0,train,18750.0,12,20.68863503411594,0.7027160220303699
485,MICELR,0,test,18750.0,12,21.138489304278007,0.7050771106047792
486,"MLP W0.3, D1",0,train,18750.0,12,24.5890903781964,0.6466686859606372
487,"MLP W0.3, D1",0,test,18750.0,12,25.298458855960533,0.6470374738872178
488,"MLP W0.5, D1",0,train,18750.0,12,22.674449367892198,0.6741809938044565
489,"MLP W0.5, D1",0,test,18750.0,12,23.283457030238928,0.6751506541634541
490,"MLP W1, D1",0,train,18750.0,12,21.219085318185922,0.6950937516242555
491,"MLP W1, D1",0,test,18750.0,12,22.71170496379168,0.6831277034703875
492,"MLP W2, D1",0,train,18750.0,12,19.832210258054317,0.7150223614210308
493,"MLP W2, D1",0,test,18750.0,12,22.10826437650171,0.6915468690512453
494,"MLP W4, D1",0,train,18750.0,12,18.3654892884661,0.7360983117527773
495,"MLP W4, D1",0,test,18750.0,12,22.153283037659275,0.6909187714878775
496,ConstantImputedLR,0,train,37500.0,12,27.627911155087542,0.605596781334255
497,ConstantImputedLR,0,test,37500.0,12,28.14630714787922,0.5978503585297562
498,EMLR,0,train,37500.0,12,17.902303042914063,0.7444350424460277
499,EMLR,0,test,37500.0,12,18.213150694905377,0.7397736056983375
500,MICELR,0,train,37500.0,12,21.34161957816356,0.6953369581247694
501,MICELR,0,test,37500.0,12,21.59901989318167,0.6913968834165106
502,"MLP W0.3, D1",0,train,37500.0,12,25.637311325139116,0.6340136593095764
503,"MLP W0.3, D1",0,test,37500.0,12,26.34364239767866,0.6236065253752112
504,"MLP W0.5, D1",0,train,37500.0,12,22.732546145799,0.6754807369242717
505,"MLP W0.5, D1",0,test,37500.0,12,23.59819424225906,0.6628330209000541
506,"MLP W1, D1",0,train,37500.0,12,21.50189610171731,0.6930489249683245
507,"MLP W1, D1",0,test,37500.0,12,22.563025441289355,0.6776233363749747
508,"MLP W2, D1",0,train,37500.0,12,20.048136603501582,0.7138021198821063
509,"MLP W2, D1",0,test,37500.0,12,21.75568029597567,0.6891585462703554
510,"MLP W4, D1",0,train,37500.0,12,18.945086226732975,0.7295487543817576
511,"MLP W4, D1",0,test,37500.0,12,21.288968427678704,0.695826845934657
512,ConstantImputedLR,0,train,75000.0,12,27.622619573574223,0.606278467372852
513,ConstantImputedLR,0,test,75000.0,12,27.883645515832924,0.6063905004630159
514,EMLR,0,train,75000.0,12,17.98300168475724,0.743677641952079
515,EMLR,0,test,75000.0,12,17.98595420545344,0.7461077164575276
516,MICELR,0,train,75000.0,12,20.977853266725738,0.7009902512177286
517,MICELR,0,test,75000.0,12,20.830506687310393,0.7059536097014851
518,"MLP W0.3, D1",0,train,75000.0,12,24.420634147672363,0.6519182592824484
519,"MLP W0.3, D1",0,test,75000.0,12,24.552022354831397,0.653420166089163
520,"MLP W0.5, D1",0,train,75000.0,12,22.18583093781489,0.6837722310812318
521,"MLP W0.5, D1",0,test,75000.0,12,22.11993105421564,0.6877519122419409
522,"MLP W1, D1",0,train,75000.0,12,21.45916282947064,0.694129861376451
523,"MLP W1, D1",0,test,75000.0,12,21.53068755837291,0.696069757100942
524,"MLP W2, D1",0,train,75000.0,12,19.80849341271843,0.7176578287690216
525,"MLP W2, D1",0,test,75000.0,12,20.140266631386993,0.7156971363439437
526,"MLP W4, D1",0,train,75000.0,12,19.253376211278535,0.7255702425339965
527,"MLP W4, D1",0,test,75000.0,12,20.114930163840494,0.7160547895175702
528,ConstantImputedLR,0,train,750.0,14,36.23696404963233,0.6801313610344129
529,ConstantImputedLR,0,test,750.0,14,41.3750784578343,0.6041761038806054
530,EMLR,0,train,750.0,14,19.868238328028326,0.8246203422580922
531,EMLR,0,test,750.0,14,23.873829770091287,0.7716056943669816
532,MICELR,0,train,750.0,14,25.8099348481508,0.7721721742373105
533,MICELR,0,test,750.0,14,29.31483554700047,0.7195531017025554
534,"MLP W0.3, D1",0,train,750.0,14,29.432035452169778,0.7401993966939959
535,"MLP W0.3, D1",0,test,750.0,14,41.27730047909264,0.6051115186747947
536,"MLP W0.5, D1",0,train,750.0,14,24.416365752745662,0.7844733992858882
537,"MLP W0.5, D1",0,test,750.0,14,43.926910131103156,0.579763438266363
538,"MLP W1, D1",0,train,750.0,14,13.847038300561682,0.8777702986144623
539,"MLP W1, D1",0,test,750.0,14,48.08931205005031,0.5399428939633094
540,"MLP W2, D1",0,train,750.0,14,7.207031625337125,0.936382545904755
541,"MLP W2, D1",0,test,750.0,14,50.13407348986874,0.5203812285862042
542,"MLP W4, D1",0,train,750.0,14,2.2864726370451764,0.979816993238121
543,"MLP W4, D1",0,test,750.0,14,54.35136919387519,0.48003553067173066
544,ConstantImputedLR,0,train,3750.0,14,39.159341774816205,0.6602921341485168
545,ConstantImputedLR,0,test,3750.0,14,37.673408728152914,0.6636960175405182
546,EMLR,0,train,3750.0,14,22.41842285725078,0.8055198519835561
547,EMLR,0,test,3750.0,14,20.023858875367285,0.8212504864482746
548,MICELR,0,train,3750.0,14,27.806134902262087,0.7587813707507032
549,MICELR,0,test,3750.0,14,25.986043536307083,0.7680270985647542
550,"MLP W0.3, D1",0,train,3750.0,14,32.833896304182026,0.715165466640816
551,"MLP W0.3, D1",0,test,3750.0,14,34.60071800853525,0.6911253944076423
552,"MLP W0.5, D1",0,train,3750.0,14,29.450523905591528,0.744516271961174
553,"MLP W0.5, D1",0,test,3750.0,14,32.67642053004176,0.7083032640855326
554,"MLP W1, D1",0,train,3750.0,14,24.799027138986872,0.7848680748256069
555,"MLP W1, D1",0,test,3750.0,14,31.35070869038489,0.7201376636347594
556,"MLP W2, D1",0,train,3750.0,14,20.10595729304955,0.8255805247647071
557,"MLP W2, D1",0,test,3750.0,14,31.258407715235638,0.7209616184234428
558,"MLP W4, D1",0,train,3750.0,14,13.85500222254038,0.8798076519403182
559,"MLP W4, D1",0,test,3750.0,14,34.57561315060183,0.6913495011181079
560,ConstantImputedLR,0,train,7500.0,14,37.508661579545496,0.6663771682716351
561,ConstantImputedLR,0,test,7500.0,14,39.36797688401205,0.6368482617738234
562,EMLR,0,train,7500.0,14,22.19671724806587,0.8025700904398063
563,EMLR,0,test,7500.0,14,22.369049322264882,0.7936556616109325
564,MICELR,0,train,7500.0,14,27.166247142110663,0.7583683363437842
565,MICELR,0,test,7500.0,14,28.06330933339454,0.7411286946538538
566,"MLP W0.3, D1",0,train,7500.0,14,32.623325607649015,0.7098300549450789
567,"MLP W0.3, D1",0,test,7500.0,14,35.164921189757294,0.6756195449852276
568,"MLP W0.5, D1",0,train,7500.0,14,29.918212588580023,0.7338908299117659
569,"MLP W0.5, D1",0,test,7500.0,14,33.48342176813441,0.6911306147968097
570,"MLP W1, D1",0,train,7500.0,14,25.49018099504472,0.7732761979043024
571,"MLP W1, D1",0,test,7500.0,14,30.62654566946061,0.7174840015656265
572,"MLP W2, D1",0,train,7500.0,14,23.092115932972202,0.7946059181072163
573,"MLP W2, D1",0,test,7500.0,14,30.340710106843915,0.7201207050395422
574,"MLP W4, D1",0,train,7500.0,14,18.868885252597874,0.8321696732318976
575,"MLP W4, D1",0,test,7500.0,14,30.67922504021584,0.716998058254016
576,ConstantImputedLR,0,train,18750.0,14,37.902164513840944,0.6607899397517079
577,ConstantImputedLR,0,test,18750.0,14,37.013970650751936,0.6636156036905558
578,EMLR,0,train,18750.0,14,21.936815722691236,0.8036737827932641
579,EMLR,0,test,18750.0,14,21.961383778285374,0.800414095151165
580,MICELR,0,train,18750.0,14,27.422414801267333,0.7545797424446643
581,MICELR,0,test,18750.0,14,27.04531928075577,0.7542110927494242
582,"MLP W0.3, D1",0,train,18750.0,14,32.36077880707515,0.710383249357143
583,"MLP W0.3, D1",0,test,18750.0,14,32.713274253848454,0.7027004988192871
584,"MLP W0.5, D1",0,train,18750.0,14,29.49738005824652,0.7360095869176364
585,"MLP W0.5, D1",0,test,18750.0,14,30.12532273783033,0.7262199022523306
586,"MLP W1, D1",0,train,18750.0,14,26.58084341131131,0.7621114886009024
587,"MLP W1, D1",0,test,18750.0,14,28.277064865082185,0.7430169412572755
588,"MLP W2, D1",0,train,18750.0,14,24.136422140374282,0.7839881359434033
589,"MLP W2, D1",0,test,18750.0,14,27.379919625644973,0.751170231878741
590,"MLP W4, D1",0,train,18750.0,14,21.890788878388232,0.8040857056696834
591,"MLP W4, D1",0,test,18750.0,14,27.530086564344074,0.7498055089340843
592,ConstantImputedLR,0,train,37500.0,14,37.77922289125443,0.6615870691673461
593,ConstantImputedLR,0,test,37500.0,14,36.990443968373626,0.660574686082722
594,EMLR,0,train,37500.0,14,22.212198542327474,0.8010309732790735
595,EMLR,0,test,37500.0,14,21.840676796117076,0.7995893592402916
596,MICELR,0,train,37500.0,14,27.67823145085291,0.7520681816958183
597,MICELR,0,test,37500.0,14,27.19699512468306,0.7504396374454192
598,"MLP W0.3, D1",0,train,37500.0,14,31.880426610646666,0.7144264021375153
599,"MLP W0.3, D1",0,test,37500.0,14,31.531997434423054,0.7106615390513134
600,"MLP W0.5, D1",0,train,37500.0,14,28.823208362428943,0.7418118830552272
601,"MLP W0.5, D1",0,test,37500.0,14,28.384803597916775,0.739540274781763
602,"MLP W1, D1",0,train,37500.0,14,26.466051418883566,0.7629264621452696
603,"MLP W1, D1",0,test,37500.0,14,26.9363988636137,0.7528308757824005
604,"MLP W2, D1",0,train,37500.0,14,24.84581735576816,0.7774399464356178
605,"MLP W2, D1",0,test,37500.0,14,26.315486024360972,0.7585283887822125
606,"MLP W4, D1",0,train,37500.0,14,23.519595604440607,0.7893197723148491
607,"MLP W4, D1",0,test,37500.0,14,25.864508728318665,0.762666568643195
608,ConstantImputedLR,0,train,75000.0,14,37.420239805545755,0.663510676033215
609,ConstantImputedLR,0,test,75000.0,14,37.67735312902275,0.6598403213366362
610,EMLR,0,train,75000.0,14,21.587467970443964,0.8058817222637685
611,EMLR,0,test,75000.0,14,22.263697702595998,0.7989982940033094
612,MICELR,0,train,75000.0,14,25.549918112818034,0.7702506793685827
613,MICELR,0,test,75000.0,14,26.187432270439757,0.7635739295266563
614,"MLP W0.3, D1",0,train,75000.0,14,31.68698313243375,0.7150651201545914
615,"MLP W0.3, D1",0,test,75000.0,14,32.43884531024273,0.7071347565431028
616,"MLP W0.5, D1",0,train,75000.0,14,28.386148066371835,0.7447468048705836
617,"MLP W0.5, D1",0,test,75000.0,14,29.494455411145616,0.7337173755107029
618,"MLP W1, D1",0,train,75000.0,14,25.270806815897945,0.7727604968390259
619,"MLP W1, D1",0,test,75000.0,14,26.520979772382006,0.7605625871244681
620,"MLP W2, D1",0,train,75000.0,14,23.868868295009985,0.78536697257483
621,"MLP W2, D1",0,test,75000.0,14,25.599436667972697,0.7688824870175645
622,"MLP W4, D1",0,train,75000.0,14,23.06574305825227,0.7925888148019666
623,"MLP W4, D1",0,test,75000.0,14,25.497235162805467,0.7698051853567378
624,ConstantImputedLR,0,train,750.0,16,53.23214403228438,0.7392025743294854
625,ConstantImputedLR,0,test,750.0,16,62.27826393383567,0.7742645004072256
626,EMLR,0,train,750.0,16,28.312231291544677,0.8612913838047755
627,EMLR,0,test,750.0,16,36.201085053816755,0.8687845565331489
628,MICELR,0,train,750.0,16,36.36066767581668,0.8218601054324818
629,MICELR,0,test,750.0,16,42.33107799354972,0.8465656163870187
630,"MLP W0.3, D1",0,train,750.0,16,40.37838419248784,0.8021763195608049
631,"MLP W0.3, D1",0,test,750.0,16,55.121628428453306,0.8002046372891269
632,"MLP W0.5, D1",0,train,750.0,16,30.015526397531385,0.852946520247728
633,"MLP W0.5, D1",0,test,750.0,16,58.97587492135808,0.78623442998608
634,"MLP W1, D1",0,train,750.0,16,19.409376621370534,0.9049086684606777
635,"MLP W1, D1",0,test,750.0,16,62.56191063163268,0.7732363868248837
636,"MLP W2, D1",0,train,750.0,16,10.445395117203377,0.9488254285789078
